t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,near_direction,enemy_state,enemy_source_direction,enemy_turn_direction,enemy_slow,enemy_confirmed,vision_sequence,vision_status,reason,left_cmd,right_cmd,healthy
7.435,881.0,1480.0,1570.0,1668.0,1.2167,1.6806,1.9879,3.3121,1.8342,0,1,0,0,0,0,1,-4.0,542.0,1212.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,37,no_target,rear 发现敌人，原地转向,-600,600,1
7.455,879.0,1486.0,1561.0,1671.0,1.1981,1.6825,1.9879,3.3322,1.8352,0,1,0,0,0,0,1,-5.0,686.0,1165.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,37,no_target,rear 发现敌人，原地转向,-600,600,1
7.475,878.0,1481.0,1552.0,1671.0,1.192,1.6845,1.9757,3.3423,1.8301,0,1,0,0,0,0,1,-5.0,525.0,1116.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,37,no_target,rear 发现敌人，原地转向,-600,600,1
7.495,874.0,1477.0,1549.0,1669.0,1.1889,1.6845,1.9539,3.3423,1.8192,0,1,0,0,0,0,1,-9.0,802.0,1088.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,37,no_target,rear 发现敌人，原地转向,-600,600,1
7.515,874.0,1488.0,1560.0,1666.0,1.1765,1.6845,1.9539,3.3356,1.8192,0,1,0,0,0,0,1,-4.0,1060.0,1090.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,37,no_target,rear 发现敌人，原地转向,-600,600,1
7.535,870.0,1485.0,1557.0,1663.0,1.1765,1.6925,1.966,3.3255,1.8292,0,1,0,0,0,0,1,-4.0,735.0,1191.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,37,no_target,rear 发现敌人，原地转向,-600,600,1
7.556,880.0,1497.0,1570.0,1682.0,1.1765,1.6984,1.9733,3.3255,1.8359,0,0,0,0,0,0,1,-5.0,718.0,1197.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,38,no_target,rear 发现敌人，原地转向,-600,600,1
7.576,881.0,1492.0,1567.0,1685.0,1.195,1.7063,1.9903,3.3792,1.8483,0,0,0,0,0,0,1,-5.0,557.0,1071.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,38,no_target,rear 发现敌人，原地转向,-600,600,1
7.596,881.0,1493.0,1563.0,1684.0,1.1981,1.7083,1.9903,3.3859,1.8493,0,0,0,0,0,0,1,-5.0,735.0,1088.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,38,no_target,rear 发现敌人，原地转向,-600,600,1
7.616,873.0,1480.0,1553.0,1669.0,1.1981,1.7063,1.9806,3.3859,1.8435,0,0,0,0,0,0,1,-4.0,672.0,1143.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,38,no_target,rear 发现敌人，原地转向,-600,600,1
7.636,871.0,1480.0,1553.0,1666.0,1.1734,1.6825,1.9563,3.3356,1.8194,0,0,0,0,0,0,1,185.0,770.0,1103.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,38,no_target,rear 发现敌人，原地转向,-600,600,1
7.656,872.0,1484.0,1556.0,1667.0,1.1703,1.6825,1.9563,3.3289,1.8194,0,0,0,0,0,0,1,-4.0,734.0,1120.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,38,no_target,rear 发现敌人，原地转向,-600,600,1
7.676,872.0,1484.0,1557.0,1669.0,1.1703,1.6905,1.9636,3.3289,1.827,0,0,0,0,0,0,1,24.0,410.0,1117.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,38,no_target,rear 发现敌人，原地转向,-600,600,1
7.697,874.0,1485.0,1557.0,1673.0,1.1703,1.6905,1.966,3.3356,1.8282,0,0,0,0,0,0,1,-5.0,543.0,1108.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,39,no_target,rear 发现敌人，原地转向,-600,600,1
7.717,877.0,1491.0,1562.0,1677.0,1.1765,1.6925,1.966,3.349,1.8292,0,0,0,0,0,0,1,-76.0,760.0,1104.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,39,no_target,rear 发现敌人，原地转向,-600,600,1
7.737,872.0,1487.0,1559.0,1669.0,1.1765,1.6964,1.9709,3.349,1.8337,0,0,0,0,0,0,1,-4.0,730.0,1104.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,39,no_target,rear 发现敌人，原地转向,-600,600,1
7.757,868.0,1492.0,1556.0,1660.0,1.1703,1.7044,1.9709,3.3356,1.8376,0,0,0,0,0,0,1,-4.0,526.0,1117.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,39,no_target,rear 发现敌人，原地转向,-600,600,1
7.777,869.0,1512.0,1561.0,1664.0,1.161,1.7063,1.9709,3.3188,1.8386,0,0,0,0,0,0,1,-5.0,688.0,1141.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,39,no_target,rear 发现敌人，原地转向,-600,600,1
7.797,872.0,1539.0,1567.0,1669.0,1.161,1.746,1.9757,3.3188,1.8609,0,0,0,0,0,0,1,-3.0,687.0,1135.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,39,no_target,rear 发现敌人，原地转向,-600,600,1
7.817,874.0,1577.0,1564.0,1669.0,1.1703,1.7996,1.983,3.3356,1.8913,0,0,0,0,0,0,1,-4.0,344.0,1118.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,39,no_target,rear 发现敌人，原地转向,-600,600,1
7.837,876.0,1636.0,1560.0,1672.0,1.1765,1.875,1.983,3.3356,1.929,0,0,0,0,0,0,1,-4.0,688.0,1118.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,40,no_target,rear 发现敌人，原地转向,-600,600,1
7.858,878.0,1684.0,1558.0,1668.0,1.1827,1.9921,1.9733,3.3356,1.9827,0,0,0,0,0,0,1,-5.0,704.0,1118.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,40,no_target,rear 发现敌人，原地转向,-600,600,1
7.878,885.0,1720.0,1544.0,1664.0,1.1889,2.0873,1.9684,3.3322,2.0279,0,0,0,0,0,0,1,-4.0,1246.0,1122.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,40,no_target,rear 发现敌人，原地转向,-600,600,1
7.898,885.0,1720.0,1544.0,1664.0,1.2105,2.1587,1.9345,3.3188,2.0466,0,0,0,0,0,0,1,-4.0,1246.0,1122.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,40,no_target,rear 发现敌人，原地转向,-600,600,1
7.918,911.0,1784.0,1550.0,1664.0,1.2105,2.1587,1.9345,3.3188,2.0466,0,0,0,0,0,0,1,-5.0,686.0,1102.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,40,no_target,rear 发现敌人，原地转向,-600,600,1
7.938,952.0,1848.0,1547.0,1653.0,1.291,2.2857,1.9417,3.3188,2.1137,0,0,0,0,0,0,1,-5.0,932.0,1085.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,40,no_target,rear 发现敌人，原地转向,-600,600,1
7.958,1016.0,1896.0,1554.0,1633.0,1.418,2.4127,1.949,3.2819,2.1809,0,0,0,0,0,0,1,-4.0,657.0,1133.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,40,no_target,rear 发现敌人，原地转向,-600,600,1
7.978,1093.0,1917.0,1563.0,1587.0,1.6161,2.5079,1.9587,3.2148,2.2333,0,0,0,0,0,0,1,-5.0,623.0,1182.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,41,no_target,rear 发现敌人，原地转向,-600,600,1
7.998,1163.0,1929.0,1549.0,1490.0,1.8545,2.5496,1.9587,3.0604,2.2542,0,0,0,0,0,0,1,-4.0,763.0,1150.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,41,no_target,rear 发现敌人，原地转向,-600,600,1
8.019,1205.0,1912.0,1535.0,1305.0,2.0712,2.5496,1.9466,2.7349,2.3104,0,0,0,0,0,0,1,-11.0,81.0,1153.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,41,no_target,rear 发现敌人，原地转向,-600,600,1
8.039,1222.0,1903.0,1540.0,1118.0,2.2012,2.5397,1.9248,2.1141,2.1577,0,0,0,0,0,0,1,100.0,722.0,1120.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,41,no_target,rear 发现敌人，原地转向,-600,600,1
8.059,1217.0,1876.0,1536.0,1036.0,2.2384,2.5218,1.915,1.4866,2.0767,0,0,0,0,0,0,1,-93.0,378.0,1119.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,41,no_target,rear 发现敌人，原地转向,-600,600,1
8.079,1227.0,1853.0,1540.0,1007.0,2.2539,2.4683,1.9248,1.2114,2.0893,0,0,0,0,0,0,1,-9.0,1139.0,1135.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,41,no_target,rear 发现敌人，原地转向,-600,600,1
8.099,1229.0,1817.0,1522.0,1012.0,2.2693,2.4226,1.915,1.1309,2.0922,0,0,0,0,0,0,1,-4.0,229.0,1081.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,41,no_target,rear 发现敌人，原地转向,-600,600,1
8.119,1225.0,1754.0,1521.0,1010.0,2.2693,2.3512,1.8811,1.1242,2.0752,0,0,0,0,0,0,1,0.0,378.0,1007.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,41,no_target,rear 发现敌人，原地转向,-600,600,1
8.14,1227.0,1694.0,1534.0,979.0,2.2693,2.2262,1.8811,1.1242,2.0536,0,0,0,0,0,0,1,22.0,228.0,1054.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,42,no_target,rear 发现敌人，原地转向,-600,600,1
8.16,1213.0,1600.0,1536.0,918.0,2.2632,2.1071,1.9102,1.0201,2.0087,0,0,0,0,0,0,1,84.0,510.0,1067.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,42,no_target,rear 发现敌人，原地转向,-600,600,1
8.18,1207.0,1528.0,1538.0,883.0,2.226,1.9206,1.915,0.8154,1.9178,0,1,0,0,0,0,1,224.0,442.0,1054.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,42,no_target,rear 发现敌人，原地转向,-600,600,1
8.2,1198.0,1467.0,1531.0,883.0,2.2074,1.7778,1.915,0.698,1.8464,0,1,0,0,0,0,1,154.0,345.0,1040.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,42,no_target,rear 发现敌人，原地转向,-600,600,1
8.22,1197.0,1424.0,1526.0,945.0,2.1796,1.6567,1.9029,0.698,1.7798,0,1,0,0,0,0,1,-125.0,441.0,1052.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,left,0,0,42,no_target,rear 发现敌人，原地转向,-600,600,1
8.24,1202.0,1420.0,1522.0,1110.0,2.192,1.5635,1.8811,1.4597,1.7223,0,1,0,0,0,0,1,-4.0,309.0,1051.0,1,0,0,patrol,WARMUP,WARMUP,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,42,no_target,等待滤波窗口,0,0,1
8.26,1214.0,1436.0,1537.0,1306.0,2.2105,1.5794,1.8993,1.7886,1.8439,0,1,0,0,0,0,1,202.0,280.0,925.0,1,0,0,patrol,WARMUP,WARMUP,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,42,no_target,等待滤波窗口,0,0,1
8.28,1205.0,1427.0,1538.0,1357.0,2.2012,1.5774,1.9175,2.1174,2.0175,0,1,0,0,0,0,1,1.0,772.0,1057.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,0,0,1
8.3,1192.0,1427.0,1538.0,1335.0,2.2012,1.5774,1.9199,2.2148,2.0606,0,1,0,1,0,0,1,-5.0,459.0,987.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,600,-600,1
8.321,1197.0,1430.0,1552.0,1314.0,2.1765,1.5774,1.9199,2.2148,2.0482,0,1,0,1,0,0,1,68.0,861.0,1007.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,600,-600,1
8.341,1196.0,1419.0,1550.0,1304.0,2.1734,1.5774,1.949,2.1443,2.0467,0,1,0,1,0,0,1,-305.0,526.0,1071.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,600,-600,1
8.361,1188.0,1423.0,1534.0,1297.0,2.1734,1.5694,1.949,2.1107,2.0299,0,1,0,1,0,0,1,-4.0,756.0,1025.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,600,-600,1
8.381,1189.0,1429.0,1523.0,1317.0,2.1517,1.5694,1.9102,2.1107,2.0105,0,1,0,1,0,0,1,-4.0,834.0,1006.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,600,-600,1
8.401,1188.0,1430.0,1511.0,1341.0,2.1486,1.5813,1.8835,2.1544,2.0161,0,1,0,1,0,0,1,-4.0,328.0,1036.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,600,-600,1
8.421,1188.0,1430.0,1511.0,1341.0,2.1486,1.5833,1.8544,2.2349,2.0015,0,1,0,1,0,0,1,-4.0,328.0,1036.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,600,-600,1
8.441,1191.0,1419.0,1504.0,1353.0,2.1486,1.5833,1.8544,2.2349,2.0015,0,1,0,1,0,0,1,-10.0,312.0,1008.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,600,-600,1
8.461,1186.0,1412.0,1502.0,1359.0,2.1486,1.5615,1.8374,2.2752,1.993,0,1,0,0,0,0,1,-1.0,442.0,989.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,600,-600,1
8.481,1190.0,1421.0,1514.0,1364.0,2.1548,1.5615,1.8374,2.2953,1.9961,0,1,0,0,0,0,1,-4.0,443.0,1022.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,600,-600,1
8.501,1188.0,1425.0,1515.0,1366.0,2.1486,1.5655,1.8617,2.3121,2.0051,0,1,0,0,0,0,1,-4.0,280.0,1008.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,600,-600,1
8.522,1189.0,1426.0,1519.0,1367.0,2.1517,1.5734,1.8641,2.3188,2.0079,0,1,0,0,0,0,1,0.0,654.0,1009.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,600,-600,1
8.542,1184.0,1420.0,1512.0,1362.0,2.1486,1.5734,1.8641,2.3188,2.0063,0,1,0,0,0,0,1,-5.0,442.0,1019.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,600,-600,1
8.562,1192.0,1429.0,1521.0,1369.0,2.1517,1.5754,1.8738,2.3221,2.0127,0,1,0,0,0,0,1,-5.0,834.0,1022.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,42,no_target,rear 发现敌人，原地转向,600,-600,1
8.582,1192.0,1430.0,1523.0,1371.0,2.161,1.5813,1.8786,2.3289,2.0198,0,1,0,0,0,0,1,-3.0,441.0,1024.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,,stale,rear 发现敌人，原地转向,600,-600,1
8.602,1188.0,1425.0,1518.0,1367.0,2.161,1.5813,1.8786,2.3289,2.0198,0,1,0,0,0,0,1,-4.0,280.0,1032.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,,stale,rear 发现敌人，原地转向,600,-600,1
8.622,1188.0,1425.0,1517.0,1366.0,2.1486,1.5734,1.8714,2.3221,2.01,0,1,0,0,0,0,1,-5.0,882.0,1024.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,,stale,rear 发现敌人，原地转向,600,-600,1
8.642,1189.0,1426.0,1518.0,1368.0,2.1486,1.5734,1.8714,2.3221,2.01,0,1,0,0,0,0,1,-3.0,671.0,1008.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,,stale,rear 发现敌人，原地转向,600,-600,1
8.662,1187.0,1424.0,1515.0,1365.0,2.1486,1.5734,1.8689,2.3188,2.0088,0,1,0,0,0,0,1,-4.0,669.0,1025.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,,stale,rear 发现敌人，原地转向,600,-600,1
8.683,1187.0,1424.0,1516.0,1365.0,2.1455,1.5714,1.8665,2.3154,2.006,0,1,0,0,0,0,1,-174.0,442.0,1021.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,43,no_target,rear 发现敌人，原地转向,600,-600,1
8.705,1190.0,1428.0,1520.0,1368.0,2.1455,1.5714,1.8665,2.3154,2.006,0,0,0,0,0,0,1,-4.0,442.0,1040.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,43,no_target,rear 发现敌人，原地转向,600,-600,1
8.725,1194.0,1437.0,1530.0,1376.0,2.1548,1.5794,1.8762,2.3255,2.0155,0,0,0,0,0,0,1,-4.0,454.0,1024.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,43,no_target,rear 发现敌人，原地转向,600,-600,1
8.745,1194.0,1442.0,1790.0,1377.0,2.1672,1.5972,1.9005,2.3523,2.0338,0,0,0,0,0,0,1,-3.0,361.0,1024.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,43,no_target,rear 发现敌人，原地转向,600,-600,1
8.765,1194.0,1442.0,1790.0,1377.0,2.1672,1.6071,2.5316,2.3557,2.2614,0,0,0,0,0,0,1,-3.0,361.0,1024.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,43,no_target,rear 发现敌人，原地转向,600,-600,1
8.785,1193.0,1446.0,1543.0,1378.0,2.1672,1.6071,2.5316,2.3557,2.2614,0,0,0,0,0,0,1,314.0,377.0,1049.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,43,no_target,rear 发现敌人，原地转向,600,-600,1
8.806,1194.0,1457.0,1559.0,1376.0,2.1672,1.6151,1.9709,2.3557,2.069,0,0,0,0,0,0,1,-5.0,442.0,1022.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,43,no_target,rear 发现敌人，原地转向,600,-600,1
8.826,1188.0,1445.0,1550.0,1367.0,2.1641,1.6151,1.949,2.3523,2.0566,0,0,0,0,0,0,1,-5.0,506.0,1008.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,43,no_target,rear 发现敌人，原地转向,600,-600,1
8.846,1180.0,1441.0,1550.0,1354.0,2.1486,1.6131,1.949,2.3221,2.0488,0,1,0,0,0,0,1,-5.0,483.0,1053.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,43,no_target,rear 发现敌人，原地转向,600,-600,1
8.866,1181.0,1437.0,1546.0,1347.0,2.1269,1.6052,1.949,2.2785,2.038,0,1,0,0,0,0,1,82.0,362.0,1053.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,43,no_target,rear 发现敌人，原地转向,600,-600,1
8.886,1177.0,1438.0,1536.0,1337.0,2.1238,1.5992,1.9393,2.255,2.0316,0,1,0,0,0,0,1,-4.0,559.0,1040.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,43,no_target,rear 发现敌人，原地转向,600,-600,1
8.906,1176.0,1435.0,1535.0,1333.0,2.1146,1.5972,1.915,2.2215,2.0148,0,1,0,0,0,0,1,7.0,360.0,1054.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,43,no_target,rear 发现敌人，原地转向,600,-600,1
8.926,1180.0,1437.0,1540.0,1335.0,2.1146,1.5972,1.915,2.2148,2.0148,0,1,0,0,0,0,1,35.0,960.0,1040.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,44,no_target,rear 发现敌人，原地转向,600,-600,1
8.946,1174.0,1434.0,1535.0,1320.0,2.1115,1.5933,1.9126,2.2081,2.012,0,1,0,0,0,0,1,-4.0,511.0,1070.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,44,no_target,rear 发现敌人，原地转向,600,-600,1
8.967,1177.0,1430.0,1536.0,1344.0,2.1146,1.5913,1.915,2.2148,2.0148,0,1,0,0,0,0,1,-274.0,475.0,1228.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,44,no_target,rear 发现敌人，原地转向,600,-600,1
8.987,1178.0,1433.0,1530.0,1363.0,2.1146,1.5893,1.9126,2.245,2.0136,0,1,0,0,0,0,1,-4.0,542.0,1056.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,44,no_target,rear 发现敌人，原地转向,600,-600,1
9.007,1175.0,1422.0,1522.0,1351.0,2.1146,1.5833,1.9005,2.2685,2.0075,0,1,0,0,0,0,1,166.0,344.0,1037.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,44,no_target,rear 发现敌人，原地转向,600,-600,1
9.027,1175.0,1422.0,1522.0,1351.0,2.1084,1.5675,1.8811,2.2685,1.9947,0,1,0,0,0,0,1,166.0,344.0,1037.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,44,no_target,rear 发现敌人，原地转向,600,-600,1
9.047,1187.0,1430.0,1536.0,1320.0,2.1084,1.5675,1.8811,2.2685,1.9947,0,1,0,0,0,0,1,250.0,787.0,1008.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,44,no_target,rear 发现敌人，原地转向,600,-600,1
9.067,1186.0,1430.0,1524.0,1228.0,2.1424,1.5833,1.8859,2.1644,2.0142,0,1,0,0,0,0,1,-20.0,576.0,1056.0,1,0,0,enemy_push,SEEK_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,SEEK_TURN,rear,right,0,0,45,target,rear 发现敌人，原地转向,600,-600,1
